tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg,is_duplicate
CHN-0748,Chinstrap,54.51,20.5,193.59,3842.084374791102,Adult,FEMALE,Dream South,Dream,2022-09-18,Overweight,PAPRI2021,yes,2021-09-13,False
UNKNOWN,Gentoo,45.16668133802817,16.57,219.82,5507.89,Adult,FEMALE,Shortcut Point,Shortcut,2024-01-01,Critical,PAPRI2022,UNKNOWN,2021-12-31,True
UNKNOWN,Adelie,43.22,19.7,189.84,2744.14,Adult,FEMALE,Biscoe West,Shortcut,2022-03-20,Critical,UNKNOWN,yes,2021-03-16,False
UNKNOWN,Chinstrap,51.63,18.69,212.94,3742.0,Adult,FEMALE,Torgersen North,Torgersen,2022-03-25,Overweight,PAPRI2020,UNKNOWN,2020-03-12,False
UNKNOWN,Gentoo,47.17,16.43,210.3,3842.084374791102,Adult,MALE,Torgersen North,Torgersen,2023-10-10,Overweight,PAPRI2021,yes,2021-10-10,False
UNKNOWN,Chinstrap,53.86,21.85,198.38,2579.57,Juvenile,MALE,Biscoe West,Biscoe,2022-01-02,Sick,PAPRI2020,yes,2019-12-31,True
UNKNOWN,Adelie,39.72,19.17,205.97,3488.17,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Underweight,PAPRI2020,yes,2020-08-11,True
GEN-0001,Gentoo,46.44,14.26,221.74,2448.29,Adult,FEMALE,Dream South,Dream,1900-01-01,Critical,PAPRI2020,yes,2020-04-14,True
UNKNOWN,Gentoo,45.48,14.85,222.47,5267.28,Adult,MALE,Cormorant East,UNKNOWN,2021-07-16,Underweight,UNKNOWN,yes,2020-07-10,False
GEN-0028,Gentoo,49.71,17.41,199.315,5239.63,Adult,MALE,Biscoe West,Biscoe,2022-12-13,Critical,PAPRI2019,no,1900-01-01,False
UNKNOWN,UNKNOWN,45.16668133802817,17.17,209.77,3738.78,Adult,MALE,Torgersen North,UNKNOWN,2023-07-02,Underweight,PAPRI2020,yes,2020-06-25,False
CHN-0583,Chinstrap,46.81,17.485,208.59,3397.57,Juvenile,MALE,Dream South,Dream,2022-07-01,Healthy,PAPRI2020,yes,2020-06-28,False
UNKNOWN,Gentoo,47.71,13.93,236.2,3742.0,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Critical,UNKNOWN,no,1900-01-01,True
GEN-0159,Gentoo,38.3,13.78,216.56,5245.04,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Underweight,PAPRI2022,yes,2022-04-03,True
ADE-0947,Adelie,46.08,17.485,200.05,3699.12,Adult,MALE,Torgersen North,Torgersen,2023-06-20,Underweight,PAPRI2020,UNKNOWN,2020-06-19,False
ADE-0347,Adelie,41.58,18.76,187.58,3520.23,Adult,FEMALE,Cormorant East,Cormorant,1900-01-01,Underweight,PAPRI2021,yes,2021-07-07,True
GEN-0405,Gentoo,46.46,16.29,225.6,4770.63,Adult,MALE,Torgersen North,Torgersen,2023-01-18,Overweight,PAPRI2021,yes,2021-01-07,True
CHN-0411,Chinstrap,54.7,20.0,194.82,2432.98,Adult,MALE,Biscoe West,Dream,1900-01-01,Underweight,PAPRI2022,yes,2022-07-13,True
UNKNOWN,Chinstrap,43.51,21.01,199.315,3460.59,Adult,FEMALE,Cormorant East,UNKNOWN,2023-07-22,Sick,UNKNOWN,yes,2022-07-11,False
UNKNOWN,Adelie,32.8,18.73,199.16,4052.77,Adult,MALE,Biscoe West,Shortcut,2023-01-12,Underweight,PAPRI2021,yes,2021-01-06,False
UNKNOWN,Gentoo,45.16668133802817,12.43,229.36,6012.44,Adult,MALE,Dream South,Dream,2022-02-04,Critical,PAPRI2020,yes,2020-02-01,False
UNKNOWN,Chinstrap,58.42,17.61,199.315,3406.02,Adult,FEMALE,Cormorant East,Biscoe,2021-11-14,Overweight,PAPRI2020,yes,2020-11-04,True
UNKNOWN,Adelie,39.17,16.55,189.36,3256.93,Adult,MALE,Torgersen North,Biscoe,2023-10-02,Sick,PAPRI2021,yes,2021-09-22,False
GEN-0455,Gentoo,49.58,14.19,234.24,5060.87,Adult,MALE,Dream South,Dream,2022-06-03,Critical,UNKNOWN,no,1900-01-01,False
UNKNOWN,Gentoo,52.99,14.63,209.84,5855.12,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Sick,PAPRI2024,yes,2024-11-29,True
CHN-0343,Chinstrap,51.71,16.52,193.44,3151.9,Adult,MALE,UNKNOWN,Biscoe,2020-10-30,Sick,PAPRI2019,no,1900-01-01,False
CHN-0077,Chinstrap,45.28,14.8,201.55,4611.04,Adult,MALE,Torgersen North,Torgersen,2023-06-06,Underweight,PAPRI2021,yes,2021-06-01,False
UNKNOWN,Gentoo,49.95,12.85,232.71,4299.26,Adult,FEMALE,Torgersen North,Torgersen,2022-12-09,Underweight,PAPRI2021,yes,2021-12-02,True
UNKNOWN,Adelie,34.47,20.51,196.41,3060.2,Adult,FEMALE,Biscoe West,Biscoe,2023-05-02,Critical,PAPRI2021,no,1900-01-01,False
UNKNOWN,Chinstrap,46.48,16.96,221.11,3361.49,Adult,FEMALE,UNKNOWN,Torgersen,2022-08-22,Overweight,PAPRI2020,no,1900-01-01,False
UNKNOWN,Gentoo,43.79,17.485,227.34,5531.31,Adult,MALE,Torgersen North,Torgersen,2023-01-31,Healthy,PAPRI2022,UNKNOWN,2022-01-20,True
GEN-0433,Gentoo,49.53,15.27,234.72,5901.5,Adult,MALE,Shortcut Point,Shortcut,2022-10-07,Overweight,PAPRI2019,no,1900-01-01,False
ADE-0076,Adelie,42.27,18.4,183.97,3753.19,Adult,MALE,Cormorant East,Cormorant,1900-01-01,UNKNOWN,PAPRI2021,yes,2021-06-18,True
GEN-0751,Gentoo,53.44,17.25,242.38,5391.35,Adult,MALE,Dream South,Dream,2022-05-12,Critical,PAPRI2020,yes,2020-04-30,False
GEN-0355,Gentoo,45.05,13.33,202.24,3707.95,Adult,MALE,Torgersen North,Torgersen,2023-06-24,Healthy,PAPRI2021,UNKNOWN,2021-06-12,False
UNKNOWN,Adelie,45.79,17.42,192.95,2542.75,Adult,MALE,Biscoe West,Biscoe,2023-02-11,Underweight,UNKNOWN,yes,2022-02-02,False
CHN-0641,Chinstrap,50.23,21.07,203.59,3842.084374791102,Adult,MALE,UNKNOWN,Cormorant,2021-09-17,Sick,PAPRI2020,yes,2020-09-17,False
UNKNOWN,Chinstrap,51.09,20.08,209.29,3986.33,UNKNOWN,MALE,UNKNOWN,Cormorant,2023-12-21,Sick,PAPRI2021,yes,2021-12-19,False
GEN-0271,Gentoo,48.71,14.51,245.62,4420.75,Adult,FEMALE,Biscoe West,Biscoe,2020-10-30,Underweight,UNKNOWN,yes,2019-10-28,False
GEN-0574,UNKNOWN,47.03,14.81,214.66,4024.47,Adult,MALE,Biscoe West,Biscoe,2023-09-27,Overweight,PAPRI2022,no,1900-01-01,False
GEN-0233,Gentoo,41.84,14.08,230.31,6360.5,Adult,MALE,Dream South,Dream,2022-09-30,Healthy,UNKNOWN,yes,2021-09-20,False
GEN-0470,Gentoo,44.06,16.42,223.13,5754.13,Adult,MALE,UNKNOWN,Biscoe,2023-07-28,Critical,PAPRI2021,no,1900-01-01,False
UNKNOWN,Adelie,37.99,17.485,196.24,3112.35,Adult,FEMALE,Torgersen North,Torgersen,2023-12-13,Sick,PAPRI2021,yes,2021-12-04,False
GEN-0413,Gentoo,43.67,17.485,229.91,3128.57,Adult,FEMALE,Dream South,UNKNOWN,1900-01-01,Sick,UNKNOWN,yes,2021-10-02,True
CHN-0288,Chinstrap,45.0,18.28,196.72,3640.09,Adult,FEMALE,Dream South,Biscoe,2023-03-03,Healthy,PAPRI2021,yes,2021-02-26,False
UNKNOWN,Adelie,40.64,19.97,190.96,2730.1,Juvenile,FEMALE,Dream South,UNKNOWN,2024-01-18,Sick,PAPRI2022,yes,2022-01-16,True
ADE-0813,Adelie,40.5,16.12,202.32,5284.81,Adult,MALE,Dream South,Dream,2020-12-05,Critical,PAPRI2019,UNKNOWN,2019-12-03,True
ADE-0212,Adelie,36.69,18.84,187.35,3842.084374791102,Juvenile,FEMALE,Torgersen North,Torgersen,2022-10-27,Sick,PAPRI2020,yes,2020-10-23,False
UNKNOWN,Gentoo,53.97,15.52,231.72,5278.27,Adult,MALE,UNKNOWN,Biscoe,2022-01-16,Healthy,PAPRI2021,no,1900-01-01,True
GEN-0481,Gentoo,42.59,12.84,243.77,2797.8,Juvenile,MALE,Shortcut Point,Torgersen,2021-12-26,Underweight,PAPRI2019,yes,2019-12-26,False
ADE-0668,Adelie,37.34,21.37,197.07,3935.94,Adult,MALE,Torgersen North,Torgersen,2022-10-02,Overweight,UNKNOWN,yes,2020-09-26,False
CHN-0816,Chinstrap,48.75,20.73,194.07,4238.7,Adult,MALE,Biscoe West,UNKNOWN,2022-04-27,Critical,PAPRI2020,yes,2020-04-22,False
UNKNOWN,Chinstrap,52.31,18.67,195.03,3842.084374791102,Adult,MALE,Biscoe West,Biscoe,2023-08-28,Critical,PAPRI2022,no,1900-01-01,False
CHN-0888,Chinstrap,46.09,19.47,190.37,6538.68,Adult,FEMALE,Cormorant East,Cormorant,2023-12-17,Critical,PAPRI2021,yes,2021-12-10,False
UNKNOWN,Gentoo,44.85,17.51,219.12,4385.36,Adult,FEMALE,Torgersen North,Cormorant,2023-10-31,Critical,PAPRI2020,yes,2020-10-20,False
UNKNOWN,Gentoo,46.13,16.59,243.12,2450.26,Juvenile,FEMALE,Shortcut Point,Shortcut,2023-04-01,Critical,PAPRI2020,no,1900-01-01,True
UNKNOWN,Adelie,44.41,17.63,209.84,3828.41,Adult,MALE,Cormorant East,Cormorant,2022-08-22,Overweight,PAPRI2021,yes,2021-08-16,False
UNKNOWN,UNKNOWN,41.54,16.81,187.53,2598.67,Adult,MALE,Biscoe West,Biscoe,1900-01-01,UNKNOWN,PAPRI2019,yes,2019-12-08,True
ADE-0196,Adelie,39.91,17.485,177.53,3914.23,Adult,FEMALE,Dream South,Dream,1900-01-01,Critical,PAPRI2023,yes,2023-12-26,True
GEN-0091,Gentoo,51.35,16.03,223.65,5769.23,Adult,MALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2022,yes,2022-05-26,True
CHN-0241,Chinstrap,46.14,17.17,199.315,3859.01,Adult,FEMALE,Torgersen North,Torgersen,2023-08-08,Sick,PAPRI2020,yes,2020-07-28,True
CHN-0667,Chinstrap,40.99,17.05,200.68,4113.22,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Underweight,PAPRI2022,yes,2022-11-14,True
UNKNOWN,Adelie,39.93,14.93,209.46,2662.93,Juvenile,FEMALE,Shortcut Point,Shortcut,1900-01-01,UNKNOWN,UNKNOWN,no,1900-01-01,True
UNKNOWN,Chinstrap,50.81,20.09,199.315,3653.36,Adult,MALE,Shortcut Point,UNKNOWN,1900-01-01,Sick,PAPRI2021,UNKNOWN,2021-06-19,True
GEN-0579,Gentoo,49.41,15.02,213.54,4578.44,Adult,MALE,Dream South,Dream,2021-09-09,Critical,PAPRI2020,UNKNOWN,1900-01-01,True
UNKNOWN,Chinstrap,49.25,19.83,195.99,3457.87,Adult,FEMALE,Torgersen North,Torgersen,2023-07-21,Critical,PAPRI2021,yes,2021-07-12,True
ADE-0413,Adelie,39.05,17.99,185.26,3514.18,Adult,MALE,Torgersen North,Cormorant,2022-01-12,Critical,PAPRI2021,UNKNOWN,2021-01-11,False
CHN-0626,Chinstrap,45.16668133802817,16.15,218.88,3590.71,UNKNOWN,MALE,Biscoe West,Biscoe,2021-06-11,Overweight,PAPRI2020,yes,2020-06-10,False
CHN-0609,Chinstrap,49.62,19.88,197.91,3842.084374791102,Adult,MALE,Biscoe West,Biscoe,2022-05-04,Overweight,PAPRI2021,yes,2021-04-25,False
UNKNOWN,Chinstrap,50.86,18.1,204.09,4081.83,Adult,MALE,Biscoe West,Biscoe,2021-11-20,Sick,PAPRI2020,yes,2020-11-12,False
UNKNOWN,Chinstrap,44.41,17.8,199.315,3010.65,Adult,MALE,UNKNOWN,Dream,2023-05-11,Overweight,PAPRI2020,no,1900-01-01,True
UNKNOWN,Chinstrap,52.11,17.04,180.5,3881.35,Adult,MALE,Biscoe West,Biscoe,2022-11-20,Sick,PAPRI2020,yes,2020-11-12,True
UNKNOWN,Adelie,39.98,21.33,192.44,3499.64,Adult,FEMALE,Cormorant East,Cormorant,1900-01-01,Underweight,PAPRI2020,yes,2020-06-18,True
GEN-0902,Gentoo,58.91,17.485,213.81,3629.89,Adult,MALE,Biscoe West,Biscoe,2022-02-11,Sick,PAPRI2024,yes,2021-01-31,False
ADE-0019,UNKNOWN,44.22,19.89,184.41,2766.1,Adult,MALE,Shortcut Point,Shortcut,2022-08-17,Healthy,PAPRI2020,yes,2020-08-15,False
ADE-0585,Adelie,38.74,20.74,197.7,2949.27,Adult,MALE,Biscoe West,Biscoe,2022-12-16,Critical,PAPRI2021,yes,2021-12-10,False
UNKNOWN,Gentoo,51.67,15.96,205.99,4763.23,Adult,MALE,Dream South,Dream,2023-01-08,Underweight,UNKNOWN,yes,2021-12-28,False
GEN-0465,Gentoo,45.16668133802817,17.36,220.43,3650.66,Adult,MALE,Cormorant East,UNKNOWN,2021-12-12,Underweight,PAPRI2019,yes,2019-12-06,False
UNKNOWN,Chinstrap,50.36,21.03,195.59,3880.6,Adult,MALE,Cormorant East,UNKNOWN,2023-07-02,Sick,PAPRI2020,no,1900-01-01,True
UNKNOWN,Adelie,42.1,19.61,210.66,4108.63,Adult,MALE,Biscoe West,Cormorant,2022-01-03,Underweight,PAPRI2020,yes,2019-12-27,False
CHN-0510,Chinstrap,51.39,19.35,196.29,2789.11,Adult,MALE,Torgersen North,Dream,2022-02-19,Critical,PAPRI2021,yes,2021-02-15,False
UNKNOWN,Gentoo,58.95,15.81,233.15,2515.95,Adult,MALE,Biscoe West,Biscoe,2021-07-28,Overweight,PAPRI2020,yes,2020-07-20,True
UNKNOWN,Chinstrap,48.8,15.94,191.45,2578.79,Juvenile,MALE,Torgersen North,Torgersen,2024-02-18,UNKNOWN,PAPRI2022,yes,2022-02-08,False
CHN-0654,Chinstrap,48.79,20.56,200.9,3389.95,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Critical,PAPRI2022,yes,2022-03-06,True
UNKNOWN,Gentoo,45.16668133802817,14.04,239.74,5595.36,Adult,MALE,Cormorant East,Cormorant,2023-04-03,Healthy,UNKNOWN,UNKNOWN,1900-01-01,True
UNKNOWN,Adelie,41.41,16.88,200.27,3500.97,Adult,MALE,UNKNOWN,Biscoe,2024-02-15,Overweight,PAPRI2022,yes,2022-02-10,False
CHN-0982,Chinstrap,50.28,17.88,215.11,3024.52,Adult,FEMALE,Dream South,Dream,1900-01-01,Overweight,PAPRI2023,yes,2023-10-06,True
CHN-0695,Chinstrap,49.59,19.63,198.84,3713.65,Adult,MALE,Dream South,Dream,2022-07-19,Sick,PAPRI2020,yes,2020-07-13,False
GEN-0647,Gentoo,56.23,16.19,210.28,3951.02,Adult,MALE,UNKNOWN,Torgersen,2021-09-09,Underweight,PAPRI2020,no,1900-01-01,False
UNKNOWN,Adelie,38.72,17.85,204.7,3591.85,Adult,MALE,Torgersen North,Torgersen,2023-10-06,Underweight,PAPRI2020,yes,2020-09-23,False
UNKNOWN,Chinstrap,48.27,17.485,212.53,2808.72,Adult,MALE,Biscoe West,Biscoe,2022-01-15,Underweight,PAPRI2020,yes,2020-01-14,False
CHN-0905,UNKNOWN,54.35,20.82,206.3,3813.21,Juvenile,FEMALE,Torgersen North,Torgersen,2024-01-01,Overweight,PAPRI2022,yes,2021-12-21,False
UNKNOWN,Adelie,36.89,16.33,189.52,3338.47,Adult,MALE,Dream South,Dream,2022-04-06,UNKNOWN,PAPRI2021,yes,2021-04-03,False
ADE-0732,Adelie,36.45,19.1,199.315,3711.72,Adult,FEMALE,Dream South,Dream,2023-12-15,Healthy,PAPRI2020,yes,2020-12-01,False
GEN-0804,Gentoo,50.73,17.7,212.12,5254.29,Adult,MALE,Dream South,Dream,2023-06-16,UNKNOWN,PAPRI2020,UNKNOWN,2020-06-02,False
CHN-0377,Chinstrap,50.51,18.53,216.19,4501.96,Adult,MALE,Biscoe West,Biscoe,1900-01-01,UNKNOWN,PAPRI2021,yes,2021-05-27,True
UNKNOWN,Gentoo,46.21,15.47,199.315,5159.61,Adult,UNKNOWN,Biscoe West,Biscoe,1900-01-01,Overweight,PAPRI2022,no,1900-01-01,True
UNKNOWN,Adelie,36.54,17.485,196.63,3928.71,Adult,MALE,Torgersen North,Torgersen,2021-01-28,Healthy,PAPRI2020,yes,2020-01-22,False
UNKNOWN,Chinstrap,47.74,20.01,200.96,2684.99,Juvenile,MALE,Biscoe West,Biscoe,2021-08-09,Underweight,PAPRI2020,yes,2020-08-04,True
GEN-0289,Gentoo,42.85,15.9,199.315,4922.05,Adult,FEMALE,Torgersen North,UNKNOWN,1900-01-01,UNKNOWN,UNKNOWN,yes,2022-11-05,True
ADE-0914,Adelie,36.95,16.44,213.91,3699.29,Adult,MALE,Cormorant East,Cormorant,2022-06-11,Critical,PAPRI2020,yes,2020-05-29,False
ADE-0119,Adelie,40.19,18.23,186.51,2818.19,UNKNOWN,MALE,Dream South,Dream,2023-07-08,Healthy,PAPRI2021,yes,2021-07-05,False
CHN-0451,Chinstrap,54.95,19.42,209.11,4553.73,Adult,MALE,Dream South,Dream,2023-10-14,Overweight,UNKNOWN,yes,2021-10-03,False
UNKNOWN,UNKNOWN,43.42,19.81,208.86,4210.16,Adult,MALE,Dream South,Dream,2024-01-05,UNKNOWN,PAPRI2023,yes,2023-01-04,False
UNKNOWN,Gentoo,48.12,12.95,238.94,5235.4,Adult,MALE,Biscoe West,Biscoe,2023-06-13,Overweight,PAPRI2022,yes,2022-06-07,True
UNKNOWN,Chinstrap,45.87,17.79,198.55,3799.46,Adult,MALE,Torgersen North,Torgersen,2023-08-05,Healthy,PAPRI2020,yes,2020-08-04,False
UNKNOWN,Adelie,39.41,20.35,199.02,3842.084374791102,Juvenile,MALE,Cormorant East,Cormorant,1900-01-01,Healthy,PAPRI2021,no,1900-01-01,True
CHN-0900,Chinstrap,56.63,21.39,213.63,4015.1,Adult,MALE,UNKNOWN,Biscoe,1900-01-01,Healthy,PAPRI2021,no,1900-01-01,True
UNKNOWN,Gentoo,49.42,14.64,207.38,4960.39,Juvenile,FEMALE,Biscoe West,Biscoe,2023-11-18,Healthy,PAPRI2022,yes,2022-11-11,True
GEN-0885,Gentoo,46.91,18.0,227.99,3842.084374791102,Adult,MALE,Torgersen North,Torgersen,2021-12-01,Healthy,PAPRI2020,yes,2020-11-17,False
UNKNOWN,UNKNOWN,47.49,17.485,209.22,3780.58,Adult,UNKNOWN,UNKNOWN,Torgersen,2021-11-04,Sick,PAPRI2019,yes,2019-10-31,False
ADE-0484,Adelie,41.39,20.61,199.315,3840.99,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Critical,PAPRI2021,no,1900-01-01,True
CHN-0214,Chinstrap,37.15,14.0,204.04,3479.39,Adult,UNKNOWN,UNKNOWN,Dream,2023-01-08,Sick,PAPRI2020,yes,2020-01-04,False
UNKNOWN,Chinstrap,51.93,21.29,182.91,4197.65,Adult,MALE,UNKNOWN,UNKNOWN,2022-04-18,Healthy,PAPRI2021,no,1900-01-01,False
GEN-0907,Gentoo,49.28,13.18,199.315,5654.52,Adult,MALE,UNKNOWN,Dream,2024-01-27,Healthy,PAPRI2022,no,1900-01-01,False
ADE-0374,Adelie,36.65,20.29,191.5,4404.2,Adult,MALE,Shortcut Point,Dream,2022-08-20,Overweight,PAPRI2020,yes,2020-08-09,False
CHN-0377,UNKNOWN,50.71,17.66,219.69,4084.45,Adult,MALE,Biscoe West,Biscoe,1900-01-01,UNKNOWN,PAPRI2021,yes,2021-05-27,False
CHN-0370,Chinstrap,47.28,17.485,211.66,3557.24,Adult,MALE,Biscoe West,Biscoe,2023-10-26,Underweight,UNKNOWN,UNKNOWN,2021-10-26,False
UNKNOWN,Gentoo,45.17,15.94,226.55,3186.86,Adult,FEMALE,Biscoe West,Biscoe,2023-06-06,Underweight,PAPRI2021,no,1900-01-01,True
UNKNOWN,UNKNOWN,51.15,18.94,199.315,2506.69,Juvenile,MALE,Dream South,Dream,2022-04-24,Healthy,PAPRI2021,yes,2021-04-19,False
GEN-0545,Gentoo,48.82,14.2,213.54,4435.47,Adult,MALE,UNKNOWN,Dream,1900-01-01,Sick,PAPRI2022,yes,2022-06-24,True
CHN-0210,UNKNOWN,51.04,20.08,186.39,4127.59,Adult,MALE,Dream South,Dream,2023-06-15,Sick,PAPRI2021,no,1900-01-01,False
UNKNOWN,UNKNOWN,42.88,14.78,224.18,3016.43,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Underweight,PAPRI2021,yes,2021-02-05,True
ADE-0733,Adelie,39.1,17.2,200.59,3319.51,UNKNOWN,FEMALE,Shortcut Point,Shortcut,2021-04-29,Critical,UNKNOWN,yes,2020-04-20,False
UNKNOWN,Gentoo,56.53,13.63,218.75,5475.69,Adult,UNKNOWN,Torgersen North,Torgersen,2023-06-23,Healthy,PAPRI2020,yes,2020-06-23,True
GEN-0065,Gentoo,42.19,14.07,222.69,4239.77,Adult,FEMALE,Biscoe West,Biscoe,1900-01-01,Sick,PAPRI2023,yes,2023-10-19,True
UNKNOWN,Adelie,37.69,16.85,204.36,3846.13,Adult,UNKNOWN,Shortcut Point,Shortcut,2023-05-04,Overweight,PAPRI2021,UNKNOWN,2021-04-22,False
UNKNOWN,Adelie,36.11,19.9,209.4,3491.66,Adult,FEMALE,Torgersen North,Torgersen,2021-03-03,Underweight,PAPRI2020,yes,2020-02-23,False
CHN-0723,Chinstrap,52.76,18.44,200.57,3063.17,Adult,MALE,UNKNOWN,Dream,1900-01-01,Healthy,PAPRI2024,yes,2024-06-18,True
UNKNOWN,Adelie,42.34,18.64,185.85,4209.41,Adult,MALE,Cormorant East,Cormorant,2021-03-23,Critical,PAPRI2020,yes,2020-03-17,True
ADE-0726,Adelie,40.54,17.15,190.75,2834.82,Adult,MALE,Biscoe West,Biscoe,2023-11-06,UNKNOWN,PAPRI2021,yes,2021-11-05,False
CHN-0757,Chinstrap,47.8,17.485,196.61,2655.5,Adult,MALE,Torgersen North,Torgersen,2022-10-12,Sick,PAPRI2021,yes,2021-10-11,False
UNKNOWN,Gentoo,45.16668133802817,18.5,211.3,4984.29,Adult,MALE,Cormorant East,UNKNOWN,1900-01-01,Underweight,PAPRI2022,yes,2022-07-27,True
GEN-0736,Gentoo,48.57,14.56,225.04,4769.48,Adult,MALE,Cormorant East,Cormorant,2020-10-23,Sick,UNKNOWN,yes,2019-10-13,False
GEN-0652,Gentoo,54.03,14.36,231.54,6277.32,Adult,MALE,Biscoe West,Biscoe,2022-11-17,Healthy,PAPRI2020,yes,2019-11-15,False
ADE-0618,Adelie,35.34,18.26,204.18,3621.32,Adult,MALE,UNKNOWN,UNKNOWN,2023-09-05,Healthy,PAPRI2022,yes,2022-09-05,False
ADE-0668,Adelie,35.66,18.79,188.67,3960.23,Adult,MALE,Torgersen North,Torgersen,2023-10-02,Overweight,UNKNOWN,yes,2020-09-26,False
GEN-0472,Gentoo,45.16668133802817,14.99,215.15,5708.74,Adult,FEMALE,UNKNOWN,Torgersen,2021-06-07,Healthy,PAPRI2020,yes,2020-05-27,False
GEN-0038,Gentoo,51.84,16.93,199.315,3842.084374791102,Juvenile,MALE,Shortcut Point,Shortcut,2024-02-10,Overweight,UNKNOWN,yes,2021-02-09,False
UNKNOWN,Gentoo,53.46,16.1,242.38,4892.12,Adult,MALE,Torgersen North,Torgersen,2020-10-04,UNKNOWN,UNKNOWN,UNKNOWN,2019-10-04,False
CHN-0180,Chinstrap,49.56,21.07,199.315,2583.58,Juvenile,MALE,UNKNOWN,Torgersen,2023-10-01,Sick,PAPRI2021,yes,2021-09-25,False
UNKNOWN,Chinstrap,46.68,15.62,193.74,4366.53,Adult,MALE,Biscoe West,Biscoe,2022-03-30,UNKNOWN,UNKNOWN,yes,2021-03-30,False
CHN-0167,Chinstrap,48.93,15.25,206.35,3398.92,Adult,MALE,Torgersen North,Torgersen,2021-12-28,Underweight,PAPRI2019,yes,2019-12-20,False
UNKNOWN,Adelie,40.62,20.12,178.98,4524.63,Adult,MALE,Torgersen North,Torgersen,2022-07-06,UNKNOWN,PAPRI2020,yes,2020-06-30,True
ADE-0919,UNKNOWN,38.87,20.03,199.77,3661.75,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Underweight,PAPRI2024,yes,2023-06-06,False
UNKNOWN,Chinstrap,55.32,20.68,197.19,3185.05,Juvenile,MALE,Torgersen North,Torgersen,1900-01-01,Critical,UNKNOWN,yes,2021-05-20,True
ADE-0282,Adelie,39.67,18.23,192.83,3842.084374791102,UNKNOWN,MALE,Torgersen North,UNKNOWN,2023-11-01,Underweight,PAPRI2020,no,1900-01-01,False
CHN-0412,Chinstrap,50.37,18.89,192.84,3359.52,Adult,FEMALE,Dream South,Dream,1900-01-01,Overweight,PAPRI2019,no,1900-01-01,True
UNKNOWN,Chinstrap,51.18,18.8,217.14,2472.14,Juvenile,MALE,Dream South,Dream,2023-12-23,Underweight,UNKNOWN,yes,2022-12-20,False
ADE-0702,Adelie,38.64,17.93,195.04,3824.8,Adult,MALE,Shortcut Point,UNKNOWN,1900-01-01,Overweight,PAPRI2023,yes,2023-08-05,True
GEN-0972,Gentoo,47.99,16.34,222.8,5666.7,Adult,UNKNOWN,Dream South,Dream,1900-01-01,UNKNOWN,PAPRI2021,yes,2021-10-05,True
ADE-0343,Adelie,38.46,20.82,197.54,2836.72,Adult,MALE,Torgersen North,Torgersen,2021-11-27,Critical,PAPRI2019,yes,2019-11-25,False
ADE-0176,Adelie,38.72,22.11,225.59,2695.14,Juvenile,FEMALE,Torgersen North,Biscoe,2023-07-29,Critical,PAPRI2020,yes,2020-07-27,True
GEN-0312,Gentoo,45.87,13.15,215.12,5336.89,Adult,MALE,Cormorant East,Cormorant,1900-01-01,Overweight,PAPRI2023,UNKNOWN,2023-10-09,True
CHN-0582,Chinstrap,43.2,17.52,196.74,2592.89,Juvenile,MALE,UNKNOWN,Cormorant,2021-01-26,Critical,UNKNOWN,yes,2020-01-17,False
UNKNOWN,Adelie,38.95,17.37,199.315,3062.46,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Healthy,PAPRI2021,no,1900-01-01,True
UNKNOWN,Adelie,37.11,18.93,210.22,2426.07,Adult,FEMALE,UNKNOWN,Biscoe,2021-10-17,Underweight,PAPRI2020,yes,2020-10-03,False
CHN-0698,Chinstrap,45.16668133802817,18.18,214.2,3815.43,Adult,FEMALE,Dream South,Dream,2023-11-07,Underweight,PAPRI2024,yes,2020-11-05,False
UNKNOWN,Gentoo,53.48,14.17,227.77,3842.084374791102,Adult,MALE,Shortcut Point,UNKNOWN,2022-08-28,Healthy,UNKNOWN,yes,2021-08-20,False
GEN-0285,Gentoo,46.86,14.24,219.22,4816.97,Adult,FEMALE,Dream South,UNKNOWN,2023-02-13,Underweight,UNKNOWN,yes,2022-01-31,False
UNKNOWN,Adelie,45.46,17.485,206.98,4243.5,Adult,MALE,Cormorant East,Torgersen,1900-01-01,UNKNOWN,PAPRI2022,yes,2022-05-15,True
UNKNOWN,Adelie,42.66,17.41,186.71,3842.084374791102,Adult,MALE,Shortcut Point,Shortcut,2022-05-25,Underweight,PAPRI2021,yes,2021-05-19,False
UNKNOWN,Gentoo,45.16668133802817,14.73,233.78,5077.24,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Overweight,PAPRI2024,yes,2024-10-06,True
